; UNITS:,  PgC year-1,  PgC year-1,  PgC year-1,  PgC year-1,  Tg year-1,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppb,  Tg CH4 year-1,  ppm,  Tg CO year-1,  W m-2,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppb,  Tg N year-1,  Tg year-1,  Tg NMVOC year-1,  Tg N year-1,  Tg year-1,  ppt,  ppt,  Gg S year-1,  W m-2,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt
Date,ffi_emissions,luc_emissions,daccs_uptake,luc_uptake,BC_emissions,C2F6_constrain,C2F6_emissions,CCl4_constrain,CCl4_emissions,CF4_constrain,CF4_emissions,CFC113_constrain,CFC113_emissions,CFC114_constrain,CFC114_emissions,CFC115_constrain,CFC115_emissions,CFC11_constrain,CFC11_emissions,CFC12_constrain,CFC12_emissions,CH3Br_constrain,CH3Br_emissions,CH3CCl3_emissions,CH3Cl_constrain,CH3Cl_emissions,CH4_constrain,CH4_emissions,CO2_constrain,CO_emissions,Ftalbedo,HCFC141b_constrain,HCFC141b_emissions,HCFC142b_constrain,HCFC142b_emissions,HCFC22_constrain,HCFC22_emissions,HFC125_constrain,HFC125_emissions,HFC134a_constrain,HFC134a_emissions,HFC143a_constrain,HFC143a_emissions,HFC227ea_constrain,HFC227ea_emissions,HFC23_constrain,HFC23_emissions,HFC245_constrain,HFC245fa_emissions,HFC32_constrain,HFC32_emissions,HFC365_constrain,HFC365_emissions,HFC4310_constrain,HFC4310_emissions,N2O_constrain,N2O_emissions,NH3_emissions,NMVOC_emissions,NOX_emissions,OC_emissions,SF6_constrain,SF6_emissions,SO2_emissions,SV,halon1211_constrain,halon1211_emissions,halon1301_constrain,halon1301_emissions,halon2402_constrain,halon2402_emissions
1942,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,710.1812698724942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1943,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,717.2830825712191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1944,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,724.4559133969314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1945,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,731.7004725309007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1946,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,739.0174772562095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1947,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,746.4076520287717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1948,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,753.8717285490594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1949,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,761.41044583455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1950,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,769.0245502928956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1951,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,776.7147957958246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1952,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,784.4819437537827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1953,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,792.3267631913205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1954,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,800.2500308232338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1955,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,808.2525311314662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1956,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,816.3350564427808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1957,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,824.4984070072086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1958,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,832.7433910772806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1959,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,841.0708249880536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1960,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,849.4815332379341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1961,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,857.9763485703133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1962,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,866.5561120560166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1963,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,875.2216731765767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1964,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,883.9738899083426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1965,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,892.813628807426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1966,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,901.7417650955002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1967,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,910.7591827464553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1968,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,919.8667745739198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1969,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,929.065442319659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1970,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,938.3560967428556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1971,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,947.7396577102842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1972,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,957.2170542873871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1973,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,966.7892248302609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1974,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,976.4571170785634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1975,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,986.2216882493491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1976,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,996.0839051318426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1977,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1006.0447441831611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1978,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1016.1051916249927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1979,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1026.2662435412426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1980,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1036.528905976655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1981,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1046.8941950364217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1982,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1057.3631369867858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1983,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1067.9367683566538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1984,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1078.6161360402202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1985,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1089.4022974006225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1986,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1100.2963203746287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1987,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1111.299283578375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1988,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1122.412276414159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1989,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1133.6363991783005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1990,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1144.9727631700835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1991,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1156.422490801784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1992,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1167.9867157098022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1993,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1179.6665828669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1994,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1191.463248695569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1995,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1203.3778811825248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1996,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1215.4116599943502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1997,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1227.5657765942935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
1998,0,0,0,0,0,6.443910708734771e-7,0,0.012500214468066892,0,17.024999618530273,0,0,0,0,0,0,0,0,0,0,0,2.649998903274536,0,0,228.50000127156576,0,808.249028523763,0,1239.8414343602365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9764519265663694e-6,0,0,0,0,0,1.0919444745619937e-4,0,0,0,0,0,273.02104695638013,0,0,0,0,0,0,0,0,0,0.002223286273268362,0,0,0,0,0
