; UNITS:,  PgC year-1,  PgC year-1,  W m-2,  Gg S year-1,  W m-2,  Tg CH4 year-1,  ppb,  Tg N year-1,  Tg CO year-1,  Tg NMVOC year-1,  Tg N year-1,  ppb,  Tg year-1,  Tg year-1,  Tg year-1,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppm,
Date,BC_emissions,C2F6_constrain,C2F6_emissions,CCl4_constrain,CCl4_emissions,CF4_constrain,CF4_emissions,CFC113_constrain,CFC113_emissions,CFC114_constrain,CFC114_emissions,CFC115_constrain,CFC115_emissions,CFC11_constrain,CFC11_emissions,CFC12_constrain,CFC12_emissions,CH3Br_constrain,CH3Br_emissions,CH3CCl3_emissions,CH3Cl_constrain,CH3Cl_emissions,CH4_constrain,CH4_emissions,CO2_constrain,CO_emissions,Ftalbedo,HCFC141b_constrain,HCFC141b_emissions,HCFC142b_constrain,HCFC142b_emissions,HCFC22_constrain,HCFC22_emissions,HFC125_constrain,HFC125_emissions,HFC134a_constrain,HFC134a_emissions,HFC143a_constrain,HFC143a_emissions,HFC227ea_constrain,HFC227ea_emissions,HFC23_constrain,HFC23_emissions,HFC245_constrain,HFC245fa_emissions,HFC32_constrain,HFC32_emissions,HFC365_constrain,HFC365_emissions,HFC4310_constrain,HFC4310_emissions,N2O_constrain,N2O_emissions,NH3_emissions,NMVOC_emissions,NOX_emissions,OC_emissions,SF6_constrain,SF6_emissions,SO2_emissions,SV,ffi_emissions,halon1211_constrain,halon1211_emissions,halon1301_constrain,halon1301_emissions,halon2402_constrain,halon2402_emissions,luc_emissions,daccs_uptake
2030,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,743.5021863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2031,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,736.0671644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2032,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,728.7064927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2033,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,721.4194278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2034,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,714.2052335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2035,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,707.0631812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2036,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,699.9925494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2037,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,692.9926239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2038,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,686.0626977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2039,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,679.2020707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2040,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,672.41005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2041,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,665.6859495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2042,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,659.02909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2043,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,652.4387991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2044,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,645.9144111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2045,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,639.455267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2046,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,633.0607143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2047,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,626.7301072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2048,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,620.4628061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2049,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,614.258178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2050,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,608.1155963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2051,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,602.0344403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2052,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,596.0140959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2053,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,590.0539549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2054,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,584.1534154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2055,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,578.3118812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2056,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,572.5287624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2057,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,566.8034748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2058,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,561.13544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2059,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,555.5240856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2060,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,549.9688448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2061,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,544.4691563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2062,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,539.0244648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2063,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,533.6342201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2064,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,528.2978779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2065,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,523.0148991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2066,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,517.7847502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2067,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,512.6069027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2068,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,507.4808336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2069,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,502.4060253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2070,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,497.381965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2071,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,492.4081454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2072,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,487.4840639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2073,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,482.6092233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2074,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,477.7831311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2075,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,473.0052997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2076,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,468.2752468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2077,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,463.5924943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2078,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,458.9565693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2079,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,454.3670036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2080,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,449.8233336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2081,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,445.3251003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2082,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,440.8718493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2083,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,436.4631308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2084,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,432.0984995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2085,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,427.7775145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2086,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,423.4997393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2087,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,419.2647419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2088,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,415.0720945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2089,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,410.9213736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2090,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,406.8121598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2091,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,402.7440382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2092,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,398.7165979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2093,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,394.7294319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2094,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,390.7821376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2095,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,386.8743162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2096,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,383.005573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2097,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,379.1755173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
