"scenario","year","variable","value","units","unit"
"1pctCO2-cdr",2211,"fgco2",-13.0758917658459,"Pg C",NA
"1pctCO2-cdr",2212,"fgco2",-13.0863670004546,"Pg C",NA
"1pctCO2-cdr",2213,"fgco2",-13.0968107182489,"Pg C",NA
"1pctCO2-cdr",2214,"fgco2",-13.1072234052263,"Pg C",NA
"1pctCO2-cdr",2215,"fgco2",-13.1176055434116,"Pg C",NA
"1pctCO2-cdr",2216,"fgco2",-13.1279576107627,"Pg C",NA
"1pctCO2-cdr",2217,"fgco2",-13.1382800813153,"Pg C",NA
"1pctCO2-cdr",2218,"fgco2",-13.1485734251473,"Pg C",NA
"1pctCO2-cdr",2219,"fgco2",-13.1588381084439,"Pg C",NA
"1pctCO2-cdr",2220,"fgco2",-13.1690745934829,"Pg C",NA
"1pctCO2-cdr",2221,"fgco2",-13.1792833387299,"Pg C",NA
"1pctCO2-cdr",2222,"fgco2",-13.1894647988229,"Pg C",NA
"1pctCO2-cdr",2223,"fgco2",-13.1996194246094,"Pg C",NA
"1pctCO2-cdr",2224,"fgco2",-13.2097476632407,"Pg C",NA
"1pctCO2-cdr",2225,"fgco2",-13.21984995807,"Pg C",NA
"1pctCO2-cdr",2226,"fgco2",-13.2299267487979,"Pg C",NA
"1pctCO2-cdr",2227,"fgco2",-13.2399784714435,"Pg C",NA
"1pctCO2-cdr",2228,"fgco2",-13.2500055584169,"Pg C",NA
"1pctCO2-cdr",2229,"fgco2",-13.2600084385122,"Pg C",NA
"1pctCO2-cdr",2230,"fgco2",-13.2699875369581,"Pg C",NA
"1pctCO2-cdr",2231,"fgco2",-13.2799432754182,"Pg C",NA
"1pctCO2-cdr",2232,"fgco2",-13.2898760720782,"Pg C",NA
"1pctCO2-cdr",2233,"fgco2",-13.2997863415803,"Pg C",NA
"1pctCO2-cdr",2234,"fgco2",-13.309674495169,"Pg C",NA
"1pctCO2-cdr",2235,"fgco2",-13.319540940618,"Pg C",NA
"1pctCO2-cdr",2236,"fgco2",-13.3293860823105,"Pg C",NA
"1pctCO2-cdr",2237,"fgco2",-13.3392103212973,"Pg C",NA
"1pctCO2-cdr",2238,"fgco2",-13.3490140552021,"Pg C",NA
"1pctCO2-cdr",2239,"fgco2",-13.3587976784111,"Pg C",NA
"1pctCO2-cdr",2240,"fgco2",-13.368561581985,"Pg C",NA
"1pctCO2-cdr",2241,"fgco2",-13.3783061537251,"Pg C",NA
"1pctCO2-cdr",2242,"fgco2",-13.3880317781659,"Pg C",NA
"1pctCO2-cdr",2243,"fgco2",-13.3977388367275,"Pg C",NA
"1pctCO2-cdr",2244,"fgco2",-13.4074277075561,"Pg C",NA
"1pctCO2-cdr",2245,"fgco2",-13.4170987656835,"Pg C",NA
"1pctCO2-cdr",2246,"fgco2",-13.4267523830276,"Pg C",NA
"1pctCO2-cdr",2247,"fgco2",-13.4363889283559,"Pg C",NA
"1pctCO2-cdr",2248,"fgco2",-13.4460087674015,"Pg C",NA
"1pctCO2-cdr",2249,"fgco2",-13.4556122628637,"Pg C",NA
"1pctCO2-cdr",2250,"fgco2",-13.4651997743786,"Pg C",NA
"abrupt-4xCO2",1745,"fgco2",0,"Pg C",NA
"abrupt-4xCO2",1746,"fgco2",0.00085454366490012,"Pg C",NA
"abrupt-4xCO2",1747,"fgco2",0.983740843199484,"Pg C",NA
"abrupt-4xCO2",1748,"fgco2",0.603088414463855,"Pg C",NA
"abrupt-4xCO2",1749,"fgco2",0.417915878191707,"Pg C",NA
"abrupt-4xCO2",1750,"fgco2",0.322182326373877,"Pg C",NA
"abrupt-4xCO2",1751,"fgco2",0.270173604469164,"Pg C",NA
"abrupt-4xCO2",1752,"fgco2",0.241946979069326,"Pg C",NA
"abrupt-4xCO2",1753,"fgco2",0.226878935973218,"Pg C",NA
"abrupt-4xCO2",1754,"fgco2",0.219098676534486,"Pg C",NA
"abrupt-4xCO2",1755,"fgco2",0.21534850136959,"Pg C",NA
"abrupt-4xCO2",1756,"fgco2",0.213821704528527,"Pg C",NA
"abrupt-4xCO2",1757,"fgco2",0.213517131982371,"Pg C",NA
"abrupt-4xCO2",1758,"fgco2",0.213880358460301,"Pg C",NA
"abrupt-4xCO2",1759,"fgco2",0.214604505257739,"Pg C",NA
"abrupt-4xCO2",1760,"fgco2",0.215519803197822,"Pg C",NA
"abrupt-4xCO2",1761,"fgco2",0.21653240435262,"Pg C",NA
"abrupt-4xCO2",1762,"fgco2",0.217590493062744,"Pg C",NA
"abrupt-4xCO2",1763,"fgco2",0.218665521417279,"Pg C",NA
"abrupt-4xCO2",1764,"fgco2",0.21974181994301,"Pg C",NA
"abrupt-4xCO2",1765,"fgco2",0.220810846105451,"Pg C",NA
"abrupt-4xCO2",1766,"fgco2",0.221868000116956,"Pg C",NA
"abrupt-4xCO2",1767,"fgco2",0.222910862335993,"Pg C",NA
"abrupt-4xCO2",1768,"fgco2",0.221378434769576,"Pg C",NA
"abrupt-4xCO2",1769,"fgco2",0.223079319795943,"Pg C",NA
"abrupt-4xCO2",1770,"fgco2",0.225022126287513,"Pg C",NA
"abrupt-4xCO2",1771,"fgco2",0.226383566769073,"Pg C",NA
"abrupt-4xCO2",1772,"fgco2",0.227572821051581,"Pg C",NA
"abrupt-4xCO2",1773,"fgco2",0.228636368970911,"Pg C",NA
"abrupt-4xCO2",1774,"fgco2",0.229632103291806,"Pg C",NA
"abrupt-4xCO2",1775,"fgco2",0.230583750228107,"Pg C",NA
"abrupt-4xCO2",1776,"fgco2",0.231505176205246,"Pg C",NA
"abrupt-4xCO2",1777,"fgco2",0.232403490961587,"Pg C",NA
"abrupt-4xCO2",1778,"fgco2",0.233282587236317,"Pg C",NA
"abrupt-4xCO2",1779,"fgco2",0.234144609348732,"Pg C",NA
"abrupt-4xCO2",1780,"fgco2",0.234990797682258,"Pg C",NA
"abrupt-4xCO2",1781,"fgco2",0.235821915077395,"Pg C",NA
"abrupt-4xCO2",1782,"fgco2",0.236638472975756,"Pg C",NA
"abrupt-4xCO2",1783,"fgco2",0.237440849145059,"Pg C",NA
"abrupt-4xCO2",1784,"fgco2",0.238229349444737,"Pg C",NA
"abrupt-4xCO2",1785,"fgco2",0.2390042400948,"Pg C",NA
"abrupt-4xCO2",1786,"fgco2",0.239765764767071,"Pg C",NA
"abrupt-4xCO2",1787,"fgco2",0.240514153352706,"Pg C",NA
"abrupt-4xCO2",1788,"fgco2",0.24124962688802,"Pg C",NA
"abrupt-4xCO2",1789,"fgco2",0.241972399853694,"Pg C",NA
"abrupt-4xCO2",1790,"fgco2",0.242682681797305,"Pg C",NA
"abrupt-4xCO2",1791,"fgco2",0.243380677820824,"Pg C",NA
"abrupt-4xCO2",1792,"fgco2",0.244066589228169,"Pg C",NA
"abrupt-4xCO2",1793,"fgco2",0.24474061372166,"Pg C",NA
"abrupt-4xCO2",1794,"fgco2",0.245402945525711,"Pg C",NA
"abrupt-4xCO2",1795,"fgco2",0.246053775677865,"Pg C",NA
"abrupt-4xCO2",1796,"fgco2",0.246693291948759,"Pg C",NA
"abrupt-4xCO2",1797,"fgco2",0.247321679074958,"Pg C",NA
"abrupt-4xCO2",1798,"fgco2",0.247939118700742,"Pg C",NA
"abrupt-4xCO2",1799,"fgco2",0.248545789625496,"Pg C",NA
"abrupt-4xCO2",1800,"fgco2",0.249141867723665,"Pg C",NA
"abrupt-4xCO2",1801,"fgco2",0.249727526053903,"Pg C",NA
"abrupt-4xCO2",1802,"fgco2",0.250302934968204,"Pg C",NA
"abrupt-4xCO2",1803,"fgco2",0.250868262075528,"Pg C",NA
"abrupt-4xCO2",1804,"fgco2",0.25142367236549,"Pg C",NA
"abrupt-4xCO2",1805,"fgco2",0.251969328288396,"Pg C",NA
"abrupt-4xCO2",1806,"fgco2",0.252505389675207,"Pg C",NA
"abrupt-4xCO2",1807,"fgco2",0.253032013963093,"Pg C",NA
"abrupt-4xCO2",1808,"fgco2",0.253549356093572,"Pg C",NA
"abrupt-4xCO2",1809,"fgco2",0.254057568650751,"Pg C",NA
"abrupt-4xCO2",1810,"fgco2",0.254556801861327,"Pg C",NA
"abrupt-4xCO2",1811,"fgco2",0.255047203594586,"Pg C",NA
"abrupt-4xCO2",1812,"fgco2",0.25552891955158,"Pg C",NA
"abrupt-4xCO2",1813,"fgco2",0.256002093112329,"Pg C",NA
"abrupt-4xCO2",1814,"fgco2",0.256466865510447,"Pg C",NA
"abrupt-4xCO2",1815,"fgco2",0.256923375833139,"Pg C",NA
"abrupt-4xCO2",1816,"fgco2",0.257371761057584,"Pg C",NA
"abrupt-4xCO2",1817,"fgco2",0.257812156007276,"Pg C",NA
"abrupt-4xCO2",1818,"fgco2",0.258244693541201,"Pg C",NA
"abrupt-4xCO2",1819,"fgco2",0.258669504437421,"Pg C",NA
"abrupt-4xCO2",1820,"fgco2",0.259086717538594,"Pg C",NA
"abrupt-4xCO2",1821,"fgco2",0.259496459664661,"Pg C",NA
"abrupt-4xCO2",1822,"fgco2",0.259898855772917,"Pg C",NA
"abrupt-4xCO2",1823,"fgco2",0.260294028856151,"Pg C",NA
"abrupt-4xCO2",1824,"fgco2",0.260682100117265,"Pg C",NA
"abrupt-4xCO2",1825,"fgco2",0.261063188831031,"Pg C",NA
"abrupt-4xCO2",1826,"fgco2",0.261437412518717,"Pg C",NA
"abrupt-4xCO2",1827,"fgco2",0.261804886860773,"Pg C",NA
"abrupt-4xCO2",1828,"fgco2",0.262165725820523,"Pg C",NA
"abrupt-4xCO2",1829,"fgco2",0.262520041556854,"Pg C",NA
"abrupt-4xCO2",1830,"fgco2",0.262867944569734,"Pg C",NA
"abrupt-4xCO2",1831,"fgco2",0.263209543656558,"Pg C",NA
"abrupt-4xCO2",1832,"fgco2",0.263544945933972,"Pg C",NA
"abrupt-4xCO2",1833,"fgco2",0.263874256866984,"Pg C",NA
"abrupt-4xCO2",1834,"fgco2",0.264197580305336,"Pg C",NA
"abrupt-4xCO2",1835,"fgco2",0.264515018505335,"Pg C",NA
"abrupt-4xCO2",1836,"fgco2",0.264826672122581,"Pg C",NA
"abrupt-4xCO2",1837,"fgco2",0.265132640284719,"Pg C",NA
"abrupt-4xCO2",1838,"fgco2",0.265433020569617,"Pg C",NA
"abrupt-4xCO2",1839,"fgco2",0.265727909034467,"Pg C",NA
"abrupt-4xCO2",1840,"fgco2",0.266017400208511,"Pg C",NA
"abrupt-4xCO2",1841,"fgco2",0.26630158725311,"Pg C",NA
"abrupt-4xCO2",1842,"fgco2",0.266580561750743,"Pg C",NA
"abrupt-4xCO2",1843,"fgco2",0.266854413908732,"Pg C",NA
"abrupt-4xCO2",1844,"fgco2",0.267123232530139,"Pg C",NA
"abrupt-4xCO2",1845,"fgco2",0.267387104984664,"Pg C",NA
"abrupt-4xCO2",1846,"fgco2",0.267646117317781,"Pg C",NA
"abrupt-4xCO2",1847,"fgco2",0.267900354141602,"Pg C",NA
"abrupt-4xCO2",1848,"fgco2",0.268149898773117,"Pg C",NA
"abrupt-4xCO2",1849,"fgco2",0.268394833226921,"Pg C",NA
"abrupt-4xCO2",1850,"fgco2",0.268635238164279,"Pg C",NA
"abrupt-4xCO2",1851,"fgco2",116.680665357679,"Pg C",NA
"abrupt-4xCO2",1852,"fgco2",-26.5548033367158,"Pg C",NA
"abrupt-4xCO2",1853,"fgco2",35.3523979217498,"Pg C",NA
"abrupt-4xCO2",1854,"fgco2",5.29576186893246,"Pg C",NA
"abrupt-4xCO2",1855,"fgco2",10.9330477006151,"Pg C",NA
"abrupt-4xCO2",1856,"fgco2",10.5686048334319,"Pg C",NA
"abrupt-4xCO2",1857,"fgco2",10.8728187496454,"Pg C",NA
"abrupt-4xCO2",1858,"fgco2",11.0626768727234,"Pg C",NA
"abrupt-4xCO2",1859,"fgco2",11.2509516578502,"Pg C",NA
"abrupt-4xCO2",1860,"fgco2",11.4261532429155,"Pg C",NA
"abrupt-4xCO2",1861,"fgco2",11.592317740673,"Pg C",NA
"abrupt-4xCO2",1862,"fgco2",11.7505880718891,"Pg C",NA
"abrupt-4xCO2",1863,"fgco2",11.9020073647844,"Pg C",NA
"abrupt-4xCO2",1864,"fgco2",12.0473110468083,"Pg C",NA
"abrupt-4xCO2",1865,"fgco2",12.1870620772024,"Pg C",NA
"abrupt-4xCO2",1866,"fgco2",12.3217002718375,"Pg C",NA
"abrupt-4xCO2",1867,"fgco2",12.4515796429041,"Pg C",NA
"abrupt-4xCO2",1868,"fgco2",12.5769925507557,"Pg C",NA
"abrupt-4xCO2",1869,"fgco2",12.6981861985405,"Pg C",NA
"abrupt-4xCO2",1870,"fgco2",12.8153740138805,"Pg C",NA
"abrupt-4xCO2",1871,"fgco2",12.9287436447048,"Pg C",NA
"abrupt-4xCO2",1872,"fgco2",13.0384626648374,"Pg C",NA
"abrupt-4xCO2",1873,"fgco2",13.1446827067557,"Pg C",NA
"abrupt-4xCO2",1874,"fgco2",13.2475424998192,"Pg C",NA
"abrupt-4xCO2",1875,"fgco2",13.3471701359376,"Pg C",NA
"abrupt-4xCO2",1876,"fgco2",13.4436847827164,"Pg C",NA
"abrupt-4xCO2",1877,"fgco2",13.5371979976771,"Pg C",NA
"abrupt-4xCO2",1878,"fgco2",13.6278147494886,"Pg C",NA
"abrupt-4xCO2",1879,"fgco2",13.715634223845,"Pg C",NA
"abrupt-4xCO2",1880,"fgco2",13.8007504667403,"Pg C",NA
"abrupt-4xCO2",1881,"fgco2",13.8832529063366,"Pg C",NA
"abrupt-4xCO2",1882,"fgco2",13.9632267812267,"Pg C",NA
"abrupt-4xCO2",1883,"fgco2",14.0407534967817,"Pg C",NA
"abrupt-4xCO2",1884,"fgco2",14.1159109257642,"Pg C",NA
"abrupt-4xCO2",1885,"fgco2",14.1887736647623,"Pg C",NA
"abrupt-4xCO2",1886,"fgco2",14.259413255706,"Pg C",NA
"abrupt-4xCO2",1887,"fgco2",14.3278983794808,"Pg C",NA
"abrupt-4xCO2",1888,"fgco2",14.394295026701,"Pg C",NA
"abrupt-4xCO2",1889,"fgco2",14.4586666498872,"Pg C",NA
"abrupt-4xCO2",1890,"fgco2",14.5210743006028,"Pg C",NA
"abrupt-4xCO2",1891,"fgco2",14.5815767532622,"Pg C",NA
"abrupt-4xCO2",1892,"fgco2",14.6402306186719,"Pg C",NA
"abrupt-4xCO2",1893,"fgco2",14.6970904479822,"Pg C",NA
"abrupt-4xCO2",1894,"fgco2",14.7522088289406,"Pg C",NA
"abrupt-4xCO2",1895,"fgco2",14.8056364752483,"Pg C",NA
"abrupt-4xCO2",1896,"fgco2",14.8574223097748,"Pg C",NA
"abrupt-4xCO2",1897,"fgco2",14.9076135427167,"Pg C",NA
"abrupt-4xCO2",1898,"fgco2",14.9562557447425,"Pg C",NA
"abrupt-4xCO2",1899,"fgco2",15.0033929161727,"Pg C",NA
"abrupt-4xCO2",1900,"fgco2",15.0490675520923,"Pg C",NA
"abrupt-4xCO2",1901,"fgco2",15.0933207041235,"Pg C",NA
"abrupt-4xCO2",1902,"fgco2",15.1361920388663,"Pg C",NA
"abrupt-4xCO2",1903,"fgco2",15.1777198936761,"Pg C",NA
"abrupt-4xCO2",1904,"fgco2",15.2179413293707,"Pg C",NA
"abrupt-4xCO2",1905,"fgco2",15.2568921806378,"Pg C",NA
"abrupt-4xCO2",1906,"fgco2",15.2946071040424,"Pg C",NA
"abrupt-4xCO2",1907,"fgco2",15.331119623821,"Pg C",NA
"abrupt-4xCO2",1908,"fgco2",15.3664621756761,"Pg C",NA
"abrupt-4xCO2",1909,"fgco2",15.4006661485619,"Pg C",NA
"abrupt-4xCO2",1910,"fgco2",15.4337619244398,"Pg C",NA
"abrupt-4xCO2",1911,"fgco2",15.465778916805,"Pg C",NA
"abrupt-4xCO2",1912,"fgco2",15.4967456072263,"Pg C",NA
"abrupt-4xCO2",1913,"fgco2",15.5266895801469,"Pg C",NA
"abrupt-4xCO2",1914,"fgco2",15.5556375566593,"Pg C",NA
"abrupt-4xCO2",1915,"fgco2",15.5836154266071,"Pg C",NA
"abrupt-4xCO2",1916,"fgco2",15.6106482794057,"Pg C",NA
"abrupt-4xCO2",1917,"fgco2",15.6367604335319,"Pg C",NA
"abrupt-4xCO2",1918,"fgco2",15.6619754648491,"Pg C",NA
"abrupt-4xCO2",1919,"fgco2",15.6863162339359,"Pg C",NA
"abrupt-4xCO2",1920,"fgco2",15.7098049117776,"Pg C",NA
"abrupt-4xCO2",1921,"fgco2",15.7324630052317,"Pg C",NA
"abrupt-4xCO2",1922,"fgco2",15.7543113806023,"Pg C",NA
"abrupt-4xCO2",1923,"fgco2",15.775370286894,"Pg C",NA
"abrupt-4xCO2",1924,"fgco2",15.7956593778508,"Pg C",NA
"abrupt-4xCO2",1925,"fgco2",15.8151977331217,"Pg C",NA
"abrupt-4xCO2",1926,"fgco2",15.8340038786628,"Pg C",NA
"abrupt-4xCO2",1927,"fgco2",15.8520958062436,"Pg C",NA
"abrupt-4xCO2",1928,"fgco2",15.8694909923142,"Pg C",NA
"abrupt-4xCO2",1929,"fgco2",15.8862064158529,"Pg C",NA
"abrupt-4xCO2",1930,"fgco2",15.902258575923,"Pg C",NA
"abrupt-4xCO2",1931,"fgco2",15.9176635080366,"Pg C",NA
"abrupt-4xCO2",1932,"fgco2",15.9324368003581,"Pg C",NA
"abrupt-4xCO2",1933,"fgco2",15.9465936088891,"Pg C",NA
"abrupt-4xCO2",1934,"fgco2",15.9601486723113,"Pg C",NA
"abrupt-4xCO2",1935,"fgco2",15.973116326124,"Pg C",NA
"abrupt-4xCO2",1936,"fgco2",15.9855105162933,"Pg C",NA
"abrupt-4xCO2",1937,"fgco2",15.9973448121455,"Pg C",NA
"abrupt-4xCO2",1938,"fgco2",16.0086324193762,"Pg C",NA
"abrupt-4xCO2",1939,"fgco2",16.0193861916996,"Pg C",NA
"abrupt-4xCO2",1940,"fgco2",16.0296186425621,"Pg C",NA
"abrupt-4xCO2",1941,"fgco2",16.039341956719,"Pg C",NA
"abrupt-4xCO2",1942,"fgco2",16.0485680003039,"Pg C",NA
"abrupt-4xCO2",1943,"fgco2",16.0573083318523,"Pg C",NA
"abrupt-4xCO2",1944,"fgco2",16.0655742117087,"Pg C",NA
"abrupt-4xCO2",1945,"fgco2",16.0733766118865,"Pg C",NA
"abrupt-4xCO2",1946,"fgco2",16.0807262251765,"Pg C",NA
"abrupt-4xCO2",1947,"fgco2",16.0876334741115,"Pg C",NA
"abrupt-4xCO2",1948,"fgco2",16.0941085191444,"Pg C",NA
"abrupt-4xCO2",1949,"fgco2",16.1001612673062,"Pg C",NA
"abrupt-4xCO2",1950,"fgco2",16.1058013798029,"Pg C",NA
"abrupt-4xCO2",1951,"fgco2",16.1110382796396,"Pg C",NA
"abrupt-4xCO2",1952,"fgco2",16.1158811589994,"Pg C",NA
"abrupt-4xCO2",1953,"fgco2",16.1203389863003,"Pg C",NA
"abrupt-4xCO2",1954,"fgco2",16.1244205131079,"Pg C",NA
"abrupt-4xCO2",1955,"fgco2",16.1281342799994,"Pg C",NA
"abrupt-4xCO2",1956,"fgco2",16.1314886236287,"Pg C",NA
"abrupt-4xCO2",1957,"fgco2",16.1344916823364,"Pg C",NA
"abrupt-4xCO2",1958,"fgco2",16.1371514024577,"Pg C",NA
"abrupt-4xCO2",1959,"fgco2",16.1394755433284,"Pg C",NA
"abrupt-4xCO2",1960,"fgco2",16.1414716832733,"Pg C",NA
"abrupt-4xCO2",1961,"fgco2",16.1431472244512,"Pg C",NA
"abrupt-4xCO2",1962,"fgco2",16.1445093980146,"Pg C",NA
"abrupt-4xCO2",1963,"fgco2",16.1455652691147,"Pg C",NA
"abrupt-4xCO2",1964,"fgco2",16.1463217412529,"Pg C",NA
"abrupt-4xCO2",1965,"fgco2",16.1467855612136,"Pg C",NA
"abrupt-4xCO2",1966,"fgco2",16.1469633231172,"Pg C",NA
"abrupt-4xCO2",1967,"fgco2",16.1468614727492,"Pg C",NA
"abrupt-4xCO2",1968,"fgco2",16.1464863116271,"Pg C",NA
"abrupt-4xCO2",1969,"fgco2",16.1458440009155,"Pg C",NA
"abrupt-4xCO2",1970,"fgco2",16.1449405652311,"Pg C",NA
"abrupt-4xCO2",1971,"fgco2",16.1437818962659,"Pg C",NA
"abrupt-4xCO2",1972,"fgco2",16.1423737562873,"Pg C",NA
"abrupt-4xCO2",1973,"fgco2",16.1407217817541,"Pg C",NA
"abrupt-4xCO2",1974,"fgco2",16.138831486307,"Pg C",NA
"abrupt-4xCO2",1975,"fgco2",16.1367082641445,"Pg C",NA
"abrupt-4xCO2",1976,"fgco2",16.1343573932754,"Pg C",NA
"abrupt-4xCO2",1977,"fgco2",16.1317840379488,"Pg C",NA
"abrupt-4xCO2",1978,"fgco2",16.1289932522122,"Pg C",NA
"abrupt-4xCO2",1979,"fgco2",16.1259899822689,"Pg C",NA
"abrupt-4xCO2",1980,"fgco2",16.1227790691992,"Pg C",NA
"abrupt-4xCO2",1981,"fgco2",16.1193652518268,"Pg C",NA
"abrupt-4xCO2",1982,"fgco2",16.1157531689532,"Pg C",NA
"abrupt-4xCO2",1983,"fgco2",16.1119473619619,"Pg C",NA
"abrupt-4xCO2",1984,"fgco2",16.107952277227,"Pg C",NA
"abrupt-4xCO2",1985,"fgco2",16.1037722682086,"Pg C",NA
"abrupt-4xCO2",1986,"fgco2",16.0994115979847,"Pg C",NA
"abrupt-4xCO2",1987,"fgco2",16.0948744410271,"Pg C",NA
"abrupt-4xCO2",1988,"fgco2",16.0901648856889,"Pg C",NA
"abrupt-4xCO2",1989,"fgco2",16.0852869358787,"Pg C",NA
"abrupt-4xCO2",1990,"fgco2",16.0802445133013,"Pg C",NA
"abrupt-4xCO2",1991,"fgco2",16.0750414591384,"Pg C",NA
"abrupt-4xCO2",1992,"fgco2",16.0696815361007,"Pg C",NA
"abrupt-4xCO2",1993,"fgco2",16.0641684300426,"Pg C",NA
"abrupt-4xCO2",1994,"fgco2",16.0585057518329,"Pg C",NA
"abrupt-4xCO2",1995,"fgco2",16.0526970389546,"Pg C",NA
"abrupt-4xCO2",1996,"fgco2",16.0467457572158,"Pg C",NA
"abrupt-4xCO2",1997,"fgco2",16.0406553023204,"Pg C",NA
"abrupt-4xCO2",1998,"fgco2",16.0344290013891,"Pg C",NA
"abrupt-4xCO2",1999,"fgco2",16.0280701145311,"Pg C",NA
"abrupt-4xCO2",2000,"fgco2",16.0215818361612,"Pg C",NA
"abrupt-4xCO2",2001,"fgco2",16.0149672967018,"Pg C",NA
"abrupt-4xCO2",2002,"fgco2",16.0082295635802,"Pg C",NA
"abrupt-4xCO2",2003,"fgco2",16.0013716429821,"Pg C",NA
"abrupt-4xCO2",2004,"fgco2",15.9943964808263,"Pg C",NA
"abrupt-4xCO2",2005,"fgco2",15.9873069642781,"Pg C",NA
"abrupt-4xCO2",2006,"fgco2",15.9801059227902,"Pg C",NA
"abrupt-4xCO2",2007,"fgco2",15.9727961295066,"Pg C",NA
"abrupt-4xCO2",2008,"fgco2",15.9653803022738,"Pg C",NA
"abrupt-4xCO2",2009,"fgco2",15.9578611049001,"Pg C",NA
"abrupt-4xCO2",2010,"fgco2",15.9502411482317,"Pg C",NA
"abrupt-4xCO2",2011,"fgco2",15.942522991194,"Pg C",NA
"abrupt-4xCO2",2012,"fgco2",15.934709141904,"Pg C",NA
"abrupt-4xCO2",2013,"fgco2",15.926802058777,"Pg C",NA
"abrupt-4xCO2",2014,"fgco2",15.9188041513262,"Pg C",NA
"abrupt-4xCO2",2015,"fgco2",15.9107177814294,"Pg C",NA
"abrupt-4xCO2",2016,"fgco2",15.9025452639471,"Pg C",NA
"abrupt-4xCO2",2017,"fgco2",15.8942888680176,"Pg C",NA
"abrupt-4xCO2",2018,"fgco2",15.8859508177338,"Pg C",NA
"abrupt-4xCO2",2019,"fgco2",15.87753329306,"Pg C",NA
"abrupt-4xCO2",2020,"fgco2",15.8690384307847,"Pg C",NA
"abrupt-4xCO2",2021,"fgco2",15.8604683254089,"Pg C",NA
"abrupt-4xCO2",2022,"fgco2",15.8518250297348,"Pg C",NA
"abrupt-4xCO2",2023,"fgco2",15.8431105560012,"Pg C",NA
"abrupt-4xCO2",2024,"fgco2",15.8343268763856,"Pg C",NA
"abrupt-4xCO2",2025,"fgco2",15.8254759240735,"Pg C",NA
"abrupt-4xCO2",2026,"fgco2",15.8165595936371,"Pg C",NA
"abrupt-4xCO2",2027,"fgco2",15.807579742228,"Pg C",NA
"abrupt-4xCO2",2028,"fgco2",15.7985381899416,"Pg C",NA
"abrupt-4xCO2",2029,"fgco2",15.7894367206463,"Pg C",NA
"abrupt-4xCO2",2030,"fgco2",15.7802770827475,"Pg C",NA
"abrupt-4xCO2",2031,"fgco2",15.7710609897767,"Pg C",NA
"abrupt-4xCO2",2032,"fgco2",15.7617901210469,"Pg C",NA
"abrupt-4xCO2",2033,"fgco2",15.7524661224234,"Pg C",NA
"abrupt-4xCO2",2034,"fgco2",15.7430906067748,"Pg C",NA
"abrupt-4xCO2",2035,"fgco2",15.7336651548103,"Pg C",NA
"abrupt-4xCO2",2036,"fgco2",15.7241913154357,"Pg C",NA
"abrupt-4xCO2",2037,"fgco2",15.7146706066706,"Pg C",NA
"abrupt-4xCO2",2038,"fgco2",15.7051045158223,"Pg C",NA
"abrupt-4xCO2",2039,"fgco2",15.6954945005346,"Pg C",NA
"abrupt-4xCO2",2040,"fgco2",15.6858419889395,"Pg C",NA
"abrupt-4xCO2",2041,"fgco2",15.6761483804366,"Pg C",NA
"abrupt-4xCO2",2042,"fgco2",15.6664150461584,"Pg C",NA
"abrupt-4xCO2",2043,"fgco2",15.6566433294865,"Pg C",NA
"abrupt-4xCO2",2044,"fgco2",15.6468345466128,"Pg C",NA
"abrupt-4xCO2",2045,"fgco2",15.6369899870842,"Pg C",NA
"abrupt-4xCO2",2046,"fgco2",15.6271109140871,"Pg C",NA
"abrupt-4xCO2",2047,"fgco2",15.6171985652982,"Pg C",NA
"abrupt-4xCO2",2048,"fgco2",15.6072541529356,"Pg C",NA
"abrupt-4xCO2",2049,"fgco2",15.5972788646686,"Pg C",NA
"abrupt-4xCO2",2050,"fgco2",15.587273863639,"Pg C",NA
"abrupt-4xCO2",2051,"fgco2",15.5772402893272,"Pg C",NA
"abrupt-4xCO2",2052,"fgco2",15.567179257705,"Pg C",NA
"abrupt-4xCO2",2053,"fgco2",15.5567303321441,"Pg C",NA
"abrupt-4xCO2",2054,"fgco2",15.5463660251917,"Pg C",NA
"abrupt-4xCO2",2055,"fgco2",15.5360543091811,"Pg C",NA
"abrupt-4xCO2",2056,"fgco2",15.5257686836267,"Pg C",NA
"abrupt-4xCO2",2057,"fgco2",15.5154983609682,"Pg C",NA
"abrupt-4xCO2",2058,"fgco2",15.5052389574048,"Pg C",NA
"abrupt-4xCO2",2059,"fgco2",15.494989749568,"Pg C",NA
"abrupt-4xCO2",2060,"fgco2",15.4847520616895,"Pg C",NA
"abrupt-4xCO2",2061,"fgco2",15.4745284308738,"Pg C",NA
"abrupt-4xCO2",2062,"fgco2",15.4643221176375,"Pg C",NA
"abrupt-4xCO2",2063,"fgco2",15.454136806824,"Pg C",NA
"abrupt-4xCO2",2064,"fgco2",15.4439764157432,"Pg C",NA
"abrupt-4xCO2",2065,"fgco2",15.4338449674106,"Pg C",NA
"abrupt-4xCO2",2066,"fgco2",15.4237465044062,"Pg C",NA
"abrupt-4xCO2",2067,"fgco2",15.4136850293144,"Pg C",NA
"abrupt-4xCO2",2068,"fgco2",15.4036644629014,"Pg C",NA
"abrupt-4xCO2",2069,"fgco2",15.3936886150841,"Pg C",NA
"abrupt-4xCO2",2070,"fgco2",15.3837611641429,"Pg C",NA
"abrupt-4xCO2",2071,"fgco2",15.3738856425553,"Pg C",NA
