"scenario","year","variable","value","units","name"
"1pctCO2-cdr",1814,"tas",-7.80084501663977e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1815,"tas",-7.8549557496238e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1816,"tas",-7.90888915540558e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1817,"tas",-7.96265243348188e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1818,"tas",-8.0162524189119e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1819,"tas",-8.06969560526297e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1820,"tas",-8.12298816581724e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1821,"tas",-8.1761359732129e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1822,"tas",-8.22914461757858e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1823,"tas",-8.28201942342774e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1824,"tas",-8.33476546526592e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1825,"tas",-8.38738758218664e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1826,"tas",-8.43989039131295e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1827,"tas",-8.49227830044583e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1828,"tas",-8.5445555197981e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1829,"tas",-8.5967260728908e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1830,"tas",-8.64879380680818e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1831,"tas",-8.70076240170321e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1832,"tas",-8.7526353797609e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1833,"tas",-8.80441611353056e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1834,"tas",-8.85610783372615e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1835,"tas",-8.90771363662014e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1836,"tas",-8.95923649085923e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1837,"tas",-9.01067924395736e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1838,"tas",-9.06204462832318e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1839,"tas",-9.11333526698158e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1840,"tas",-9.1645536789781e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1841,"tas",-9.21570228434303e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1842,"tas",-9.26678340890673e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1843,"tas",-9.31779928876535e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1844,"tas",-9.36875207450405e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1845,"tas",-9.41964383520574e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1846,"tas",-9.47047656219543e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1847,"tas",-9.52125217257802e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1848,"tas",-9.5719725126264e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1849,"tas",-9.62263936100402e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1850,"tas",-9.67325443169157e-06,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1851,"tas",0.00471442170921315,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1852,"tas",0.0133979421248133,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1853,"tas",0.0249068384785521,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1854,"tas",0.0385583075852728,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1855,"tas",0.0539076958210977,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1856,"tas",0.0706480228490162,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1857,"tas",0.088557669025224,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1858,"tas",0.107470886788281,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1859,"tas",0.127260091333618,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1860,"tas",0.147824679282874,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1861,"tas",0.169083679948049,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1862,"tas",0.190970763203598,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1863,"tas",0.213430754019386,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1864,"tas",0.236417138672034,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1865,"tas",0.259890242671022,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1866,"tas",0.28381587423599,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1867,"tas",0.308164296552169,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1868,"tas",0.33290943712836,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1869,"tas",0.358028270788046,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1870,"tas",0.383500331865812,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1871,"tas",0.409307324091279,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1872,"tas",0.43543280507073,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1873,"tas",0.461861928520813,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1874,"tas",0.488581231739944,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1875,"tas",0.515578459419144,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1876,"tas",0.542842415035478,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1877,"tas",0.570362836547446,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1878,"tas",0.598130289874403,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1879,"tas",0.626136078493303,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1880,"tas",0.654372164929549,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1881,"tas",0.682831103957203,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1882,"tas",0.711505983520969,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1883,"tas",0.740390373805454,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1884,"tas",0.769478282207678,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1885,"tas",0.798764113855656,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1886,"tas",0.828242636680678,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1887,"tas",0.85790895060906,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1888,"tas",0.887758459590649,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1889,"tas",0.917786847404099,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1890,"tas",0.94799005511017,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1891,"tas",0.978364261303416,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1892,"tas",1.00890586454653,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1893,"tas",1.03961146692965,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1894,"tas",1.07047785923502,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1895,"tas",1.10150200791935,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1896,"tas",1.13268104296984,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1897,"tas",1.16401224662971,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1898,"tas",1.19549304340219,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1899,"tas",1.22712099084951,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1900,"tas",1.25889377096051,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1901,"tas",1.29080918248866,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1902,"tas",1.3228651334124,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1903,"tas",1.35505963456791,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1904,"tas",1.38739079329672,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1905,"tas",1.41985680790055,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1906,"tas",1.45245596214513,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1907,"tas",1.4851866204022,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1908,"tas",1.51804722299052,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1909,"tas",1.55103628197145,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1910,"tas",1.58415237716764,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1911,"tas",1.61739415217632,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1912,"tas",1.65076031109795,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1913,"tas",1.68424961511877,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1914,"tas",1.71786087941966,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1915,"tas",1.75159297013862,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1916,"tas",1.78544480184005,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1917,"tas",1.81941533477549,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1918,"tas",1.85350357223276,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1919,"tas",1.8877085584784,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1920,"tas",1.9220293764574,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1921,"tas",1.95646514562264,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1922,"tas",1.99101501993381,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1923,"tas",2.02567818590194,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1924,"tas",2.06045386085081,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1925,"tas",2.09534129119378,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1926,"tas",2.13033975063137,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1927,"tas",2.16544853847684,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1928,"tas",2.20066697844383,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1929,"tas",2.23599441670804,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1930,"tas",2.27143022085387,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1931,"tas",2.30697377830781,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1932,"tas",2.34262449499203,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1933,"tas",2.37838179400189,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1934,"tas",2.41424511435023,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1935,"tas",2.45021390993632,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1936,"tas",2.48628764813916,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1937,"tas",2.52246580856727,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1938,"tas",2.55874788214076,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1939,"tas",2.59513336987418,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1940,"tas",2.63162178177709,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1941,"tas",2.66821263589318,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1942,"tas",2.70490545698075,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1943,"tas",2.74169977571954,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1944,"tas",2.77859512756746,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1945,"tas",2.81559105178628,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1946,"tas",2.85268709051108,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1947,"tas",2.88988278746649,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1948,"tas",2.92717768733249,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1949,"tas",2.96457133460258,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1950,"tas",3.00206327259003,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1951,"tas",3.03965304241728,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1952,"tas",3.07734018216613,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1953,"tas",3.11512422575099,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1954,"tas",3.15300470209521,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1955,"tas",3.1909811341097,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1956,"tas",3.22905303767184,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1957,"tas",3.26721992069923,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1958,"tas",3.30548128209285,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1959,"tas",3.34383661075919,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1960,"tas",3.38228538464385,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1961,"tas",3.42082706982202,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1962,"tas",3.45946111925111,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1963,"tas",3.49818697187463,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1964,"tas",3.53700405160222,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1965,"tas",3.57591176626214,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1966,"tas",3.61490950649004,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1967,"tas",3.65399664462186,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1968,"tas",3.69317253377172,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1969,"tas",3.73243650645166,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1970,"tas",3.77178787369027,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1971,"tas",3.81122592383265,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1972,"tas",3.85074992130478,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1973,"tas",3.89035910545083,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1974,"tas",3.93005268947193,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1975,"tas",3.96982985897693,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1976,"tas",4.00968977099549,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1977,"tas",4.04963155244845,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1978,"tas",4.08965429949759,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1979,"tas",4.12975707503229,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1980,"tas",4.16993890803171,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1981,"tas",4.2101987928026,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1982,"tas",4.25053568683735,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1983,"tas",4.29094850922745,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1984,"tas",4.33143614017153,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1985,"tas",4.37199741813282,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1986,"tas",4.41263113964698,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1987,"tas",4.45333605742755,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1988,"tas",4.49411087726683,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1989,"tas",4.53495425923196,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1990,"tas",4.5758648139049,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1991,"tas",4.60740358391203,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1992,"tas",4.61061056335748,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1993,"tas",4.60973730732173,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1994,"tas",4.60805386201378,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1995,"tas",4.60493657793501,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1996,"tas",4.60023505185436,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1997,"tas",4.59397113576127,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1998,"tas",4.58622811299752,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",1999,"tas",4.57710749154241,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2000,"tas",4.56671176934948,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2001,"tas",4.55513772724179,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2002,"tas",4.54247415411458,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2003,"tas",4.52880146469498,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2004,"tas",4.51419210722533,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2005,"tas",4.49871126654292,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2006,"tas",4.48241764062544,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2007,"tas",4.46536419158823,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2008,"tas",4.4475988319016,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2009,"tas",4.42916503347446,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2010,"tas",4.4101023603967,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2011,"tas",4.3904469308755,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2012,"tas",4.37023181694414,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2013,"tas",4.34948738955146,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2014,"tas",4.32824161701347,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2015,"tas",4.30652032357557,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2016,"tas",4.28434741388228,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2017,"tas",4.26174506813421,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2018,"tas",4.23873391289248,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2019,"tas",4.21533317046586,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2020,"tas",4.19156079042819,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2021,"tas",4.16743356517813,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2022,"tas",4.14296723259008,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2023,"tas",4.11817656683471,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2024,"tas",4.09307545915474,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2025,"tas",4.06767699023574,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2026,"tas",4.04199349462175,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2027,"tas",4.01603661877307,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2028,"tas",3.98981737324769,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2029,"tas",3.96334617967235,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2030,"tas",3.93663291356838,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2031,"tas",3.90968694250264,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2032,"tas",3.88251716144589,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2033,"tas",3.85513202469716,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2034,"tas",3.82753957479446,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2035,"tas",3.79974746932077,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2036,"tas",3.77176300514979,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2037,"tas",3.7435931408846,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2038,"tas",3.71524451748448,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2039,"tas",3.6867234770699,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2040,"tas",3.65803608056474,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2041,"tas",3.62918812374622,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2042,"tas",3.60018515221627,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2043,"tas",3.57103247526816,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2044,"tas",3.54173517872458,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2045,"tas",3.51229813692669,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2046,"tas",3.48272602378367,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2047,"tas",3.4530233232918,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2048,"tas",3.42319433898647,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2049,"tas",3.39324320316106,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2050,"tas",3.36317388539301,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2051,"tas",3.33299020012111,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2052,"tas",3.30269581443242,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2053,"tas",3.27229425482798,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2054,"tas",3.2417889139492,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2055,"tas",3.21118305644676,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2056,"tas",3.18047982509136,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2057,"tas",3.14968224605909,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2058,"tas",3.11879323402953,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2059,"tas",3.087815597271,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2060,"tas",3.05675204211084,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2061,"tas",3.02560517710615,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2062,"tas",2.99437751755155,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2063,"tas",2.96307148892917,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2064,"tas",2.93168943098644,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2065,"tas",2.90023360101146,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2066,"tas",2.86870617734698,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2067,"tas",2.83710926221391,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2068,"tas",2.80544488494306,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2069,"tas",2.77371500502776,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2070,"tas",2.74192151442207,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2071,"tas",2.71006624051851,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2072,"tas",2.6781509482357,"degC","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2073,"tas",2.6461773427638,"degC","thermal mld = 60, ocean carbon mld = 60"
